species_key,scientific_name,canonical_scientific_name,common_name,order,family,genus,species_epithet,taxonomic_rank,marine,terrestrial,myanmar_distribution,global_distribution,conservation_status,myanmar_protection_status,identification_active,identification_level,taxonomy_notes,manual_review,source_dataset,source_url,source_year,current_mdd_scientific_name,mdd_match_status,taxonomy_enrichment_source
rhinoceros_unicornis,Rhinoceros unicornis,Rhinoceros unicornis,Greater One-horned Rhinoceros,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Rhinoceros unicornis,exact,ASM Mammal Diversity Database v2.5 (2026)
rhinoceros_sondaicus,Rhinoceros sondaicus,Rhinoceros sondaicus,Lesser One-horned Rhinoceros,Perissodactyla,Rhinocerotidae,Rhinoceros,sondaicus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Rhinoceros sondaicus,exact,ASM Mammal Diversity Database v2.5 (2026)
dicerorhinus_sumatrensis,Dicerorhinus sumatrensis,Dicerorhinus sumatrensis,Sumatran Rhinoceros,Perissodactyla,Rhinocerotidae,Dicerorhinus,sumatrensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Dicerorhinus sumatrensis,exact,ASM Mammal Diversity Database v2.5 (2026)
tapirus_indicus,Tapirus indicus,Tapirus indicus,Malayan Tapir,Perissodactyla,Tapiridae,Tapirus,indicus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tapirus indicus,exact,ASM Mammal Diversity Database v2.5 (2026)
mustela_sibirica,Mustela sibirica,Mustela sibirica,Siberian Weasel,Carnivora,Mustelidae,Mustela,sibirica,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mustela sibirica,exact,ASM Mammal Diversity Database v2.5 (2026)
rucervus_eldii,Rucervus eldii,Rucervus eldii,Brow-antlered Deer,Artiodactyla,Cervidae,Rucervus,eldii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Rucervus eldii,exact,ASM Mammal Diversity Database v2.5 (2026)
axis_porcinus,Axis porcinus,Axis porcinus,Hog Deer,Artiodactyla,Cervidae,Axis,porcinus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Axis porcinus,exact,ASM Mammal Diversity Database v2.5 (2026)
moschus_fuscus,Moschus fuscus,Moschus fuscus,Black Musk-deer,Artiodactyla,Moschidae,Moschus,fuscus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Moschus fuscus,exact,ASM Mammal Diversity Database v2.5 (2026)
tragulus_kanchil,Tragulus kanchil,Tragulus kanchil,Lesser Indo-Malayan Chevrotain,Artiodactyla,Tragulidae,Tragulus,kanchil,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tragulus kanchil,exact,ASM Mammal Diversity Database v2.5 (2026)
tragulus_napu,Tragulus napu,Tragulus napu,Greater Indo-Malayan Chevrotain,Artiodactyla,Tragulidae,Tragulus,napu,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tragulus napu,exact,ASM Mammal Diversity Database v2.5 (2026)
tragulus_williamsoni,Tragulus williamsoni,Tragulus williamsoni,Northern Chevrotain,Artiodactyla,Tragulidae,Tragulus,williamsoni,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tragulus williamsoni,exact,ASM Mammal Diversity Database v2.5 (2026)
rusa_unicolor,Rusa unicolor,Rusa unicolor,Sambar,Artiodactyla,Cervidae,Rusa,unicolor,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Rusa unicolor,exact,ASM Mammal Diversity Database v2.5 (2026)
muntiacus_feae,Muntiacus feae,Muntiacus feae,Fea's Muntjac,Artiodactyla,Cervidae,Muntiacus,feae,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Muntiacus feae,exact,ASM Mammal Diversity Database v2.5 (2026)
muntiacus_gongshanensis,Muntiacus gongshanensis,Muntiacus gongshanensis,Gongshan Muntjac,Artiodactyla,Cervidae,Muntiacus,gongshanensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Muntiacus gongshanensis,exact,ASM Mammal Diversity Database v2.5 (2026)
muntiacus_vaginalis,Muntiacus vaginalis,Muntiacus vaginalis,Northern Red Muntjac,Artiodactyla,Cervidae,Muntiacus,vaginalis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Muntiacus vaginalis,exact,ASM Mammal Diversity Database v2.5 (2026)
elaphodus_cephalophus,Elaphodus cephalophus,Elaphodus cephalophus,Tufted Deer,Artiodactyla,Cervidae,Elaphodus,cephalophus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Elaphodus cephalophus,exact,ASM Mammal Diversity Database v2.5 (2026)
bos_gaurus,Bos gaurus,Bos gaurus,Gaur,Artiodactyla,Bovidae,Bos,gaurus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Bos gaurus,exact,ASM Mammal Diversity Database v2.5 (2026)
muntiacus_putaoensis,Muntiacus putaoensis,Muntiacus putaoensis,Leaf Muntjac,Artiodactyla,Cervidae,Muntiacus,putaoensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Muntiacus putaoensis,exact,ASM Mammal Diversity Database v2.5 (2026)
capricornis_rubidus,Capricornis rubidus,Capricornis rubidus,Red Serow,Artiodactyla,Bovidae,Capricornis,rubidus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Capricornis rubidus,exact,ASM Mammal Diversity Database v2.5 (2026)
budorcas_taxicolor,Budorcas taxicolor,Budorcas taxicolor,Himalayan Takin,Artiodactyla,Bovidae,Budorcas,taxicolor,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Budorcas taxicolor,exact,ASM Mammal Diversity Database v2.5 (2026)
bos_javanicus,Bos javanicus,Bos javanicus,Banteng,Artiodactyla,Bovidae,Bos,javanicus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Bos javanicus,exact,ASM Mammal Diversity Database v2.5 (2026)
bubalus_arnee,Bubalus arnee,Bubalus arnee,Asian Wild Buffalo,Artiodactyla,Bovidae,Bubalus,arnee,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Bubalus arnee,exact,ASM Mammal Diversity Database v2.5 (2026)
naemorhedus_cranbrooki,Naemorhedus cranbrooki,Naemorhedus cranbrooki,Cranbrook's Goral,Artiodactyla,Bovidae,Naemorhedus,cranbrooki,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Naemorhedus cranbrooki,exact,ASM Mammal Diversity Database v2.5 (2026)
capricornis_milneedwardsi,Capricornis milneedwardsi,Capricornis milneedwardsi,,Artiodactyla,Bovidae,Capricornis,milneedwardsi,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
megaptera_novaeangliae,Megaptera novaeangliae,Megaptera novaeangliae,Humpback Whale,Artiodactyla,Balaenopteridae,Megaptera,novaeangliae,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Megaptera novaeangliae,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_physalus,Balaenoptera physalus,Balaenoptera physalus,Fin Whale,Artiodactyla,Balaenopteridae,Balaenoptera,physalus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera physalus,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_omurai,Balaenoptera omurai,Balaenoptera omurai,Omura's Whale,Artiodactyla,Balaenopteridae,Balaenoptera,omurai,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera omurai,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_edeni,Balaenoptera edeni,Balaenoptera edeni,Eden's Whale,Artiodactyla,Balaenopteridae,Balaenoptera,edeni,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera edeni,exact,ASM Mammal Diversity Database v2.5 (2026)
naemorhedus_griseus,Naemorhedus griseus,Naemorhedus griseus,Chinese Goral,Artiodactyla,Bovidae,Naemorhedus,griseus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Naemorhedus griseus,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_musculus,Balaenoptera musculus,Balaenoptera musculus,Blue Whale,Artiodactyla,Balaenopteridae,Balaenoptera,musculus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera musculus,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_borealis,Balaenoptera borealis,Balaenoptera borealis,Sei Whale,Artiodactyla,Balaenopteridae,Balaenoptera,borealis,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera borealis,exact,ASM Mammal Diversity Database v2.5 (2026)
naemorhedus_evansi,Naemorhedus evansi,Naemorhedus evansi,Burmese Goral,Artiodactyla,Bovidae,Naemorhedus,evansi,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Naemorhedus evansi,exact,ASM Mammal Diversity Database v2.5 (2026)
balaenoptera_acutorostrata,Balaenoptera acutorostrata,Balaenoptera acutorostrata,Common Minke Whale,Artiodactyla,Balaenopteridae,Balaenoptera,acutorostrata,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Balaenoptera acutorostrata,exact,ASM Mammal Diversity Database v2.5 (2026)
pseudois_nayaur,Pseudois nayaur,Pseudois nayaur,Blue Sheep,Artiodactyla,Bovidae,Pseudois,nayaur,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Pseudois nayaur,exact,ASM Mammal Diversity Database v2.5 (2026)
peponocephala_electra,Peponocephala electra,Peponocephala electra,Melon-headed Whale,Artiodactyla,Delphinidae,Peponocephala,electra,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Peponocephala electra,exact,ASM Mammal Diversity Database v2.5 (2026)
orcinus_orca,Orcinus orca,Orcinus orca,Common Killer Whale,Artiodactyla,Delphinidae,Orcinus,orca,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Orcinus orca,exact,ASM Mammal Diversity Database v2.5 (2026)
grampus_griseus,Grampus griseus,Grampus griseus,Risso's Dolphin,Artiodactyla,Delphinidae,Grampus,griseus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Grampus griseus,exact,ASM Mammal Diversity Database v2.5 (2026)
globicephala_macrorhynchus,Globicephala macrorhynchus,Globicephala macrorhynchus,Short-finned Pilot Whale,Artiodactyla,Delphinidae,Globicephala,macrorhynchus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Globicephala macrorhynchus,exact,ASM Mammal Diversity Database v2.5 (2026)
feresa_attenuata,Feresa attenuata,Feresa attenuata,Pygmy Killer Whale,Artiodactyla,Delphinidae,Feresa,attenuata,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Feresa attenuata,exact,ASM Mammal Diversity Database v2.5 (2026)
delphinus_capensis,Delphinus capensis,Delphinus capensis,,Artiodactyla,Delphinidae,Delphinus,capensis,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
lagenodelphis_hosei,Lagenodelphis hosei,Lagenodelphis hosei,Fraser's Dolphin,Artiodactyla,Delphinidae,Lagenodelphis,hosei,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Lagenodelphis hosei,exact,ASM Mammal Diversity Database v2.5 (2026)
orcaella_brevirostris,Orcaella brevirostris,Orcaella brevirostris,Irrawaddy Dolphin,Artiodactyla,Delphinidae,Orcaella,brevirostris,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Orcaella brevirostris,exact,ASM Mammal Diversity Database v2.5 (2026)
pseudorca_crassidens,Pseudorca crassidens,Pseudorca crassidens,False Killer Whale,Artiodactyla,Delphinidae,Pseudorca,crassidens,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Pseudorca crassidens,exact,ASM Mammal Diversity Database v2.5 (2026)
sousa_chinensis,Sousa chinensis,Sousa chinensis,Indo-Pacific Humpback Dolphin,Artiodactyla,Delphinidae,Sousa,chinensis,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Sousa chinensis,exact,ASM Mammal Diversity Database v2.5 (2026)
neophocaena_phocaenoides,Neophocaena phocaenoides,Neophocaena phocaenoides,Indo-Pacific Finless Porpoise,Artiodactyla,Phocoenidae,Neophocaena,phocaenoides,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Neophocaena phocaenoides,exact,ASM Mammal Diversity Database v2.5 (2026)
stenella_longirostris,Stenella longirostris,Stenella longirostris,Spinner Dolphin,Artiodactyla,Delphinidae,Stenella,longirostris,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Stenella longirostris,exact,ASM Mammal Diversity Database v2.5 (2026)
stenella_coeruleoalba,Stenella coeruleoalba,Stenella coeruleoalba,Striped Dolphin,Artiodactyla,Delphinidae,Stenella,coeruleoalba,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Stenella coeruleoalba,exact,ASM Mammal Diversity Database v2.5 (2026)
physeter_macrocephalus,Physeter macrocephalus,Physeter macrocephalus,Sperm Whale,Artiodactyla,Physeteridae,Physeter,macrocephalus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Physeter macrocephalus,exact,ASM Mammal Diversity Database v2.5 (2026)
kogia_sima,Kogia sima,Kogia sima,Dwarf Sperm Whale,Artiodactyla,Kogiidae,Kogia,sima,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kogia sima,exact,ASM Mammal Diversity Database v2.5 (2026)
kogia_breviceps,Kogia breviceps,Kogia breviceps,Pygmy Sperm Whale,Artiodactyla,Kogiidae,Kogia,breviceps,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kogia breviceps,exact,ASM Mammal Diversity Database v2.5 (2026)
steno_bredanensis,Steno bredanensis,Steno bredanensis,Rough-toothed Dolphin,Artiodactyla,Delphinidae,Steno,bredanensis,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Steno bredanensis,exact,ASM Mammal Diversity Database v2.5 (2026)
tursiops_aduncus,Tursiops aduncus,Tursiops aduncus,Indo-Pacific Bottlenose Dolphin,Artiodactyla,Delphinidae,Tursiops,aduncus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tursiops aduncus,exact,ASM Mammal Diversity Database v2.5 (2026)
stenella_attenuata,Stenella attenuata,Stenella attenuata,Pantropical Spotted Dolphin,Artiodactyla,Delphinidae,Stenella,attenuata,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Stenella attenuata,exact,ASM Mammal Diversity Database v2.5 (2026)
tursiops_truncatus,Tursiops truncatus,Tursiops truncatus,Common Bottlenose Dolphin,Artiodactyla,Delphinidae,Tursiops,truncatus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tursiops truncatus,exact,ASM Mammal Diversity Database v2.5 (2026)
ziphius_cavirostris,Ziphius cavirostris,Ziphius cavirostris,Cuvier's Beaked Whale,Artiodactyla,Ziphiidae,Ziphius,cavirostris,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Ziphius cavirostris,exact,ASM Mammal Diversity Database v2.5 (2026)
mesoplodon_ginkgodens,Mesoplodon ginkgodens,Mesoplodon ginkgodens,Ginkgo-toothed Beaked Whale,Artiodactyla,Ziphiidae,Mesoplodon,ginkgodens,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mesoplodon ginkgodens,exact,ASM Mammal Diversity Database v2.5 (2026)
indopacetus_pacificus,Indopacetus pacificus,Indopacetus pacificus,Longman's Beaked Whale,Artiodactyla,Ziphiidae,Indopacetus,pacificus,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Indopacetus pacificus,exact,ASM Mammal Diversity Database v2.5 (2026)
mesoplodon_densirostris,Mesoplodon densirostris,Mesoplodon densirostris,Blainville's Beaked Whale,Artiodactyla,Ziphiidae,Mesoplodon,densirostris,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mesoplodon densirostris,exact,ASM Mammal Diversity Database v2.5 (2026)
mesoplodon_layardii,Mesoplodon layardii,Mesoplodon layardii,Strap-toothed Whale,Artiodactyla,Ziphiidae,Mesoplodon,layardii,species,true,false,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mesoplodon layardii,exact,ASM Mammal Diversity Database v2.5 (2026)
